,Unnamed: 0,MatchID,TeamID,OriginPlayerID,DestinationPlayerID,MatchPeriod,EventTime,EventSubType,EventOrigin_x,EventOrigin_y,EventDestination_x,EventDestination_y,Position,OriginPlayerID_,OriginPlayerIDFit,DestinationPlayerID_,DestinationPlayerIDFit,PlayerIDFitPair,PassingBetweenPlayerCount,DestinationPosition,PositionFitPair,PassingBetweenPositionCount,dist,PositionFitPairScore,OneDevideDist,StdPassingBetweenPlayerCount,weight
1061,1932,3,Opponent3,Opponent3_M1,Opponent3_F3,2H,2737.9473350000007,Simple pass,65,47,77.0,55.0,M,M1,15,F3,9,"(15, 9)",40,F,"('M', 'F')",809,14.422205101855956,0.25,0.06933752452815364,0.2549019607843137,0.19141316177082246
1062,1935,3,Opponent3,Opponent3_D3,Opponent3_D5,2H,2747.7734370000007,Simple pass,24,73,30.0,87.0,D,D3,2,D5,4,"(2, 4)",44,D,"('D', 'D')",1795,15.231546211727817,1.0,0.06565321642986127,0.28104575163398693,0.4488996560212827
1063,1936,3,Opponent3,Opponent3_D5,Opponent3_M3,2H,2752.466114,Simple pass,30,87,38.0,77.0,D,D5,4,M3,17,"(4, 17)",53,M,"('D', 'M')",2526,12.806248474865697,0.75,0.07808688094430304,0.33986928104575165,0.3893187206633516
1064,1937,3,Opponent3,Opponent3_M3,Opponent3_D5,2H,2755.381748,Simple pass,38,77,31.0,87.0,M,M3,17,D5,4,"(17, 4)",55,D,"('M', 'D')",2499,12.206555615733702,0.25,0.08192319205190406,0.35294117647058826,0.22828812284083075
1065,1938,3,Opponent3,Opponent3_D5,Opponent3_D3,2H,2757.177588,Simple pass,31,87,26.0,86.0,D,D5,4,D3,2,"(4, 2)",35,D,"('D', 'D')",1795,5.0990195135927845,1.0,0.19611613513818404,0.2222222222222222,0.47277945245346875
1066,1939,3,Opponent3,Opponent3_D3,Opponent3_G1,2H,2760.34645,Simple pass,26,86,11.0,49.0,D,D3,2,G1,13,"(2, 13)",84,G,"('D', 'G')",383,39.92492955535426,0.5,0.025047007249281213,0.5424836601307189,0.3558435557933334
1067,1940,3,Opponent3,Opponent3_F3,Opponent3_D4,2H,2774.329239,Simple pass,68,44,43.0,19.0,F,F3,9,D4,3,"(9, 3)",6,D,"('F', 'D')",336,35.35533905932738,0.5,0.0282842712474619,0.032679738562091505,0.18698800326985113
1068,1941,3,Opponent3,Opponent3_D4,Opponent3_M1,2H,2774.465392,Simple pass,43,19,62.0,46.0,D,D4,3,M1,15,"(3, 15)",136,M,"('D', 'M')",2526,33.015148038438355,0.75,0.030289126640769135,0.8823529411764706,0.5542140226057466
1069,1942,3,Opponent3,Opponent3_D4,Opponent3_M4,2H,2785.91965,Simple pass,55,17,71.0,52.0,D,D4,3,M4,18,"(3, 18)",100,M,"('D', 'M')",2526,38.48376280978771,0.75,0.02598498501673715,0.6470588235294118,0.4743479361820496
1070,1943,3,Opponent3,Opponent3_M4,Opponent3_M1,2H,2791.552863,Simple pass,71,52,63.0,42.0,M,M4,18,M1,15,"(18, 15)",123,M,"('M', 'M')",2615,12.806248474865697,1.0,0.07808688094430304,0.7973856209150327,0.6251575006197786
1071,1944,3,Opponent3,Opponent3_M1,Opponent3_M3,2H,2791.6918480000004,Simple pass,63,42,67.0,47.0,M,M1,15,M3,17,"(15, 17)",154,M,"('M', 'M')",2615,6.4031242374328485,1.0,0.15617376188860607,1.0,0.718724587296202
1072,1945,3,Opponent3,Opponent3_M3,Opponent3_M3,2H,2798.455008,Simple pass,69,70,75.0,86.0,M,M3,17,M3,17,"(17, 17)",20,M,"('M', 'M')",2615,17.08800749063506,1.0,0.058520573598065284,0.12418300653594772,0.39423452671133763
1073,1946,3,Opponent3,Opponent3_M1,Opponent3_M3,2H,2801.3966570000002,Simple pass,80,71,89.0,80.0,M,M1,15,M3,17,"(15, 17)",154,M,"('M', 'M')",2615,12.727922061357855,1.0,0.07856742013183861,1.0,0.6928558067106128
1074,1947,3,Opponent3,Opponent3_M3,Opponent3_D2,2H,2829.788784000001,Simple pass,88,88,93.0,96.0,M,M3,17,D2,1,"(17, 1)",117,D,"('M', 'D')",2499,9.433981132056603,0.25,0.105999788000636,0.7581699346405228,0.3713899075470529
1075,1948,3,Opponent3,Opponent3_D5,Opponent3_M4,2H,2837.107932,Simple pass,74,95,71.0,81.0,D,D5,4,M4,18,"(4, 18)",36,M,"('D', 'M')",2526,14.317821063276353,0.75,0.06984302957695782,0.22875816993464052,0.3495337331705328
1076,1949,3,Opponent3,Opponent3_M3,Opponent3_D2,2H,2841.511762,Simple pass,76,79,85.0,93.0,M,M3,17,D2,1,"(17, 1)",117,D,"('M', 'D')",2499,16.64331697709324,0.25,0.06008417681261097,0.7581699346405228,0.35608470381771123
1077,1950,3,Opponent3,Opponent3_D5,Opponent3_D2,2H,2860.762713,Simple pass,71,97,76.0,96.0,D,D5,4,D2,1,"(4, 1)",50,D,"('D', 'D')",1795,5.0990195135927845,1.0,0.19611613513818404,0.3202614379084967,0.5054591910155602
1078,1951,3,Opponent3,Opponent3_D2,Opponent3_M3,2H,2863.608484000001,Simple pass,76,96,68.0,79.0,D,D2,1,M3,17,"(1, 17)",129,M,"('D', 'M')",2526,18.788294228055936,0.75,0.05322462954123495,0.8366013071895425,0.5466086455769258
1079,1952,3,Opponent3,Opponent3_M3,Opponent3_D2,2H,2867.60631,Simple pass,73,83,79.0,94.0,M,M3,17,D2,1,"(17, 1)",117,D,"('M', 'D')",2499,12.529964086141668,0.25,0.07980868844676221,0.7581699346405228,0.362659541029095
1080,1953,3,Opponent3,Opponent3_D2,Opponent3_F3,2H,2868.667467,High pass,79,94,87.0,67.0,D,D2,1,F3,9,"(1, 9)",12,F,"('D', 'F')",607,28.160255680657446,0.5,0.03551104121142175,0.0718954248366013,0.20246882201600766
1081,1954,3,Opponent3,Opponent3_F3,Opponent3_M1,2H,2870.26033,Simple pass,87,67,83.0,65.0,F,F3,9,M1,15,"(9, 15)",32,M,"('F', 'M')",680,4.47213595499958,0.75,0.22360679774997896,0.20261437908496732,0.39207372561164877
1082,1955,3,Opponent3,Opponent3_M1,Opponent3_D4,2H,2872.821748000001,Simple pass,83,65,81.0,31.0,M,M1,15,D4,3,"(15, 3)",112,D,"('M', 'D')",2499,34.058772731852805,0.25,0.029361010975735173,0.7254901960784313,0.33495040235138884
1083,1956,3,Opponent3,Opponent3_D4,Opponent3_M4,2H,2876.550103,Simple pass,81,31,91.0,29.0,D,D4,3,M4,18,"(3, 18)",100,M,"('D', 'M')",2526,10.198039027185569,0.75,0.09805806756909202,0.6470588235294118,0.4983722970328346
1084,1957,4,Opponent4,Opponent4_M1,Opponent4_D1,1H,1.1216419999999996,Simple pass,50,51,26.0,27.0,M,M1,15,D1,0,"(15, 0)",125,D,"('M', 'D')",2499,33.94112549695428,0.25,0.029462782549439483,0.8104575163398693,0.3633067662964362
1085,1958,4,Opponent4,Opponent4_D1,Opponent4_D2,1H,2.972736999999998,Simple pass,26,27,25.0,51.0,D,D1,0,D2,1,"(0, 1)",129,D,"('D', 'D')",1795,24.020824298928627,1.0,0.04163054471218133,0.8366013071895425,0.6260772839672413
1086,1959,4,Opponent4,Opponent4_D2,Opponent4_D3,1H,5.563289000000001,Simple pass,25,51,23.0,79.0,D,D2,1,D3,2,"(1, 2)",74,D,"('D', 'D')",1795,28.071337695236398,1.0,0.035623524993954825,0.477124183006536,0.5042492360001636
1087,1960,4,Opponent4,Opponent4_D3,Opponent4_D4,1H,8.062656,Simple pass,23,79,26.0,96.0,D,D3,2,D4,3,"(2, 3)",113,D,"('D', 'D')",1795,17.26267650163207,1.0,0.057928444636349226,0.7320261437908496,0.596651529475733
1088,1961,4,Opponent4,Opponent4_D4,Opponent4_D3,1H,10.918924,Simple pass,26,96,24.0,82.0,D,D4,3,D3,2,"(3, 2)",79,D,"('D', 'D')",1795,14.142135623730951,1.0,0.07071067811865475,0.5098039215686274,0.5268381998957606
1089,1965,4,Opponent4,Opponent4_M3,Opponent4_D2,1H,21.932057999999998,Simple pass,30,65,23.0,62.0,M,M3,17,D2,1,"(17, 1)",117,D,"('M', 'D')",2499,7.615773105863909,0.25,0.13130643285972254,0.7581699346405228,0.3798254558334151
1090,1966,4,Opponent4,Opponent4_D2,Opponent4_D1,1H,24.151356,Simple pass,23,62,22.0,42.0,D,D2,1,D1,0,"(1, 0)",103,D,"('D', 'D')",1795,20.024984394500787,1.0,0.04993761694389223,0.6666666666666666,0.5722014278701862
1091,1967,4,Opponent4,Opponent4_D1,Opponent4_G1,1H,25.122425,Simple pass,22,42,5.0,37.0,D,D1,0,G1,13,"(0, 13)",85,G,"('D', 'G')",383,17.72004514666935,0.5,0.05643326479831003,0.5490196078431373,0.3684842908804824
1092,1976,4,Opponent4,Opponent4_M1,Opponent4_D5,1H,133.638339,Head pass,27,17,19.0,8.0,M,M1,15,D5,4,"(15, 4)",43,D,"('M', 'D')",2499,12.041594578792296,0.25,0.08304547985373997,0.27450980392156865,0.20251842792510288
1093,1979,4,Opponent4,Opponent4_M3,Opponent4_D4,1H,153.01055300000004,Simple pass,61,79,56.0,96.0,M,M3,17,D4,3,"(17, 3)",93,D,"('M', 'D')",2499,17.72004514666935,0.25,0.05643326479831003,0.6013071895424836,0.3025801514469312
1094,1980,4,Opponent4,Opponent4_M1,Opponent4_D4,1H,161.869458,Simple pass,59,82,60.0,97.0,M,M1,15,D4,3,"(15, 3)",112,D,"('M', 'D')",2499,15.033296378372908,0.25,0.06651901052377393,0.7254901960784313,0.3473364022007351
1095,1981,4,Opponent4,Opponent4_D4,Opponent4_D3,1H,162.953181,Simple pass,60,97,29.0,94.0,D,D4,3,D3,2,"(3, 2)",79,D,"('D', 'D')",1795,31.144823004794873,1.0,0.03210806495339678,0.5098039215686274,0.513970662174008
1096,1982,4,Opponent4,Opponent4_D3,Opponent4_D2,1H,165.96209,Simple pass,29,94,28.0,52.0,D,D3,2,D2,1,"(2, 1)",78,D,"('D', 'D')",1795,42.01190307520001,1.0,0.023802777946288958,0.5032679738562091,0.5090235839341659
1097,1983,4,Opponent4,Opponent4_D2,Opponent4_D1,1H,168.605124,Simple pass,28,52,32.0,34.0,D,D2,1,D1,0,"(1, 0)",103,D,"('D', 'D')",1795,18.439088914585774,1.0,0.05423261445466404,0.6666666666666666,0.5736330937071101
1098,1984,4,Opponent4,Opponent4_D1,Opponent4_M2,1H,172.020666,Simple pass,32,34,39.0,60.0,D,D1,0,M2,16,"(0, 16)",88,M,"('D', 'M')",2526,26.92582403567252,0.75,0.037139067635410375,0.5686274509803921,0.45192217287193415
1099,1985,4,Opponent4,Opponent4_M2,Opponent4_M3,1H,176.45246699999996,Simple pass,39,60,45.0,67.0,M,M2,16,M3,17,"(16, 17)",127,M,"('M', 'M')",2615,9.219544457292887,1.0,0.10846522890932808,0.8235294117647058,0.6439982135580113
1100,1986,4,Opponent4,Opponent4_M3,Opponent4_D4,1H,180.82351,Simple pass,45,67,53.0,93.0,M,M3,17,D4,3,"(17, 3)",93,D,"('M', 'D')",2499,27.202941017470888,0.25,0.036760731104690386,0.6013071895424836,0.29602264021572466
1101,1987,4,Opponent4,Opponent4_D4,Opponent4_D3,1H,184.509599,Simple pass,53,93,32.0,67.0,D,D4,3,D3,2,"(3, 2)",79,D,"('D', 'D')",1795,33.421549934136806,1.0,0.02992081462322006,0.5098039215686274,0.5132415787306158
1102,1988,4,Opponent4,Opponent4_D3,Opponent4_D2,1H,187.611385,Simple pass,32,67,33.0,44.0,D,D3,2,D2,1,"(2, 1)",78,D,"('D', 'D')",1795,23.021728866442675,1.0,0.04343722427630694,0.5032679738562091,0.5155683993775053
1103,1989,4,Opponent4,Opponent4_D2,Opponent4_D1,1H,190.499099,Simple pass,33,44,31.0,27.0,D,D2,1,D1,0,"(1, 0)",103,D,"('D', 'D')",1795,17.11724276862369,1.0,0.0584206237836986,0.6666666666666666,0.5750290968167884
1104,1990,4,Opponent4,Opponent4_D1,Opponent4_D3,1H,192.80107,Simple pass,31,27,36.0,71.0,D,D1,0,D3,2,"(0, 2)",99,D,"('D', 'D')",1795,44.28317965096906,1.0,0.022581937608857242,0.6405228758169934,0.5543682711419502
1105,1991,4,Opponent4,Opponent4_D3,Opponent4_F1,1H,198.227035,Simple pass,36,71,67.0,65.0,D,D3,2,F1,7,"(2, 7)",42,F,"('D', 'F')",607,31.575306807693888,0.5,0.03167031776097682,0.2679738562091503,0.2665480579900424
1106,2000,4,Opponent4,Opponent4_D4,Opponent4_G1,1H,219.429925,Simple pass,29,78,5.0,52.0,D,D4,3,G1,13,"(3, 13)",48,G,"('D', 'G')",383,35.38361202590826,0.5,0.028261670947211076,0.30718954248366015,0.2784837378102904
1107,2001,4,Opponent4,Opponent4_G1,Opponent4_D1,1H,222.020185,Simple pass,5,52,12.0,32.0,G,G1,13,D1,0,"(13, 0)",72,D,"('G', 'D')",331,21.18962010041709,0.5,0.04719291781830087,0.46405228758169936,0.3370817351333334
1108,2002,4,Opponent4,Opponent4_D1,Opponent4_D2,1H,225.305982,Simple pass,12,32,14.0,50.0,D,D1,0,D2,1,"(0, 1)",129,D,"('D', 'D')",1795,18.110770276274835,1.0,0.05521576303742327,0.8366013071895425,0.6306056900756551
1109,2003,4,Opponent4,Opponent4_D2,Opponent4_G1,1H,227.79448900000003,Simple pass,14,50,5.0,48.0,D,D2,1,G1,13,"(1, 13)",76,G,"('D', 'G')",383,9.219544457292887,0.5,0.10846522890932808,0.49019607843137253,0.3662204357802335
1110,2006,4,Opponent4,Opponent4_M3,Opponent4_G1,1H,248.178655,Simple pass,27,45,7.0,50.0,M,M3,17,G1,13,"(17, 13)",13,G,"('M', 'G')",79,20.615528128088304,0.75,0.048507125007266595,0.0784313725490196,0.29231283251876206
1111,2007,4,Opponent4,Opponent4_D3,Opponent4_G1,1H,258.209058,Simple pass,14,82,6.0,53.0,D,D3,2,G1,13,"(2, 13)",84,G,"('D', 'G')",383,30.083217912982647,0.5,0.03324112476572668,0.5424836601307189,0.3585749282988152
1112,2010,4,Opponent4,Opponent4_D4,Opponent4_M1,1H,279.411555,Simple pass,29,91,36.0,75.0,D,D4,3,M1,15,"(3, 15)",136,M,"('D', 'M')",2526,17.46424919657298,0.75,0.057259833431386825,0.8823529411764706,0.5632042582026191
1113,2011,4,Opponent4,Opponent4_D5,Opponent4_D1,1H,330.331789,Simple pass,83,9,71.0,21.0,D,D5,4,D1,0,"(4, 0)",42,D,"('D', 'D')",1795,16.97056274847714,1.0,0.05892556509887897,0.2679738562091503,0.4422998071026764
1114,2012,4,Opponent4,Opponent4_D1,Opponent4_M3,1H,332.511024,Simple pass,71,21,69.0,46.0,D,D1,0,M3,17,"(0, 17)",146,M,"('D', 'M')",2526,25.079872407968907,0.75,0.039872611141445,0.9477124183006536,0.5791950098140328
1115,2024,4,Opponent4,Opponent4_M2,Opponent4_D5,1H,386.044006,Simple pass,68,51,77.0,17.0,M,M2,16,D5,4,"(16, 4)",29,D,"('M', 'D')",2499,35.17101079013795,0.25,0.028432506701809173,0.1830065359477124,0.15381301421650717
1116,2025,4,Opponent4,Opponent4_D5,Opponent4_M1,1H,388.30414,Simple pass,77,17,84.0,40.0,D,D5,4,M1,15,"(4, 15)",58,M,"('D', 'M')",2526,24.041630560342615,0.75,0.04159451654038515,0.37254901960784315,0.3880478453827428
1117,2030,4,Opponent4,Opponent4_D1,Opponent4_M1,1H,429.759989,Head pass,27,20,40.0,13.0,D,D1,0,M1,15,"(0, 15)",106,M,"('D', 'M')",2526,14.7648230602334,0.75,0.06772854614785964,0.6862745098039216,0.5013343519839271
1118,2031,4,Opponent4,Opponent4_M1,Opponent4_D1,1H,431.322524,Simple pass,40,13,28.0,20.0,M,M1,15,D1,0,"(15, 0)",125,D,"('M', 'D')",2499,13.892443989449804,0.25,0.07198157507486945,0.8104575163398693,0.3774796971382462
1119,2032,4,Opponent4,Opponent4_D1,Opponent4_M1,1H,433.863524,Simple pass,28,20,34.0,10.0,D,D1,0,M1,15,"(0, 15)",106,M,"('D', 'M')",2526,11.661903789690601,0.75,0.08574929257125441,0.6862745098039216,0.507341267458392
1120,2033,4,Opponent4,Opponent4_M1,Opponent4_D1,1H,437.11235199999993,Simple pass,34,10,28.0,25.0,M,M1,15,D1,0,"(15, 0)",125,D,"('M', 'D')",2499,16.15549442140351,0.25,0.061898446059017294,0.8104575163398693,0.37411865413296214
1121,2034,4,Opponent4,Opponent4_D1,Opponent4_D2,1H,438.534083,Simple pass,28,25,28.0,54.0,D,D1,0,D2,1,"(0, 1)",129,D,"('D', 'D')",1795,29.0,1.0,0.034482758620689655,0.8366013071895425,0.6236946886034107
1122,2035,4,Opponent4,Opponent4_D2,Opponent4_D3,1H,441.359466,Simple pass,28,54,30.0,76.0,D,D2,1,D3,2,"(1, 2)",74,D,"('D', 'D')",1795,22.090722034374522,1.0,0.045267873021259265,0.477124183006536,0.5074640186759317
1123,2043,4,Opponent4,Opponent4_M1,Opponent4_F1,1H,496.439917,Simple pass,75,5,78.0,25.0,M,M1,15,F1,7,"(15, 7)",93,F,"('M', 'F')",809,20.223748416156685,0.25,0.049446817643414874,0.6013071895424836,0.30025133572863283
1124,2051,4,Opponent4,Opponent4_D1,Opponent4_M2,1H,595.903445,Simple pass,55,45,68.0,44.0,D,D1,0,M2,16,"(0, 16)",88,M,"('D', 'M')",2526,13.038404810405298,0.75,0.07669649888473704,0.5686274509803921,0.4651079832883764
1125,2055,4,Opponent4,Opponent4_D1,Opponent4_D5,1H,696.782145,Simple pass,60,11,85.0,5.0,D,D1,0,D5,4,"(0, 4)",52,D,"('D', 'D')",1795,25.709920264364882,1.0,0.038895492079220696,0.3333333333333333,0.4574096084708513
1126,2056,4,Opponent4,Opponent4_D5,Opponent4_M4,1H,699.7985309999998,Cross,85,5,89.0,38.0,D,D5,4,M4,18,"(4, 18)",36,M,"('D', 'M')",2526,33.24154027718932,0.75,0.030082841879809342,0.22875816993464052,0.3362803372714833
1127,2057,4,Opponent4,Opponent4_M4,Opponent4_M1,1H,702.569035,Simple pass,89,38,86.0,49.0,M,M4,18,M1,15,"(18, 15)",123,M,"('M', 'M')",2615,11.40175425099138,1.0,0.08770580193070293,0.7973856209150327,0.6283638076152451
1128,2066,4,Opponent4,Opponent4_M3,Opponent4_D5,1H,876.6673880000002,Simple pass,57,15,51.0,5.0,M,M3,17,D5,4,"(17, 4)",55,D,"('M', 'D')",2499,11.661903789690601,0.25,0.08574929257125441,0.35294117647058826,0.2295634896806142
1129,2067,4,Opponent4,Opponent4_D5,Opponent4_D1,1H,878.166166,Simple pass,51,5,30.0,8.0,D,D5,4,D1,0,"(4, 0)",42,D,"('D', 'D')",1795,21.213203435596427,1.0,0.04714045207910317,0.2679738562091503,0.4383714360960845
1130,2068,4,Opponent4,Opponent4_D1,Opponent4_D2,1H,879.730632,Simple pass,30,8,27.0,41.0,D,D1,0,D2,1,"(0, 1)",129,D,"('D', 'D')",1795,33.13608305156178,1.0,0.030178582014172842,0.8366013071895425,0.6222599630679051
1131,2069,4,Opponent4,Opponent4_D2,Opponent4_D3,1H,882.843185,Simple pass,27,41,29.0,68.0,D,D2,1,D3,2,"(1, 2)",74,D,"('D', 'D')",1795,27.073972741361768,1.0,0.036935842757655886,0.477124183006536,0.5046866752547305
1132,2070,4,Opponent4,Opponent4_D3,Opponent4_M1,1H,888.985038,Simple pass,42,62,71.0,38.0,D,D3,2,M1,15,"(2, 15)",90,M,"('D', 'M')",2526,37.64306044943742,0.75,0.02656532141809275,0.5816993464052288,0.4527548892744405
1133,2071,4,Opponent4,Opponent4_M1,Opponent4_D5,1H,890.877139,Simple pass,71,38,97.0,15.0,M,M1,15,D5,4,"(15, 4)",43,D,"('M', 'D')",2499,34.713109915419565,0.25,0.02880756009578387,0.27450980392156865,0.1844391213391175
1134,2072,4,Opponent4,Opponent4_D5,Opponent4_M2,1H,893.914144,Cross,97,15,89.0,47.0,D,D5,4,M2,16,"(4, 16)",27,M,"('D', 'M')",2526,32.984845004941285,0.75,0.03031695312954162,0.16993464052287582,0.3167505312174725
1135,2073,4,Opponent4,Opponent4_M1,Opponent4_F1,1H,900.4345800000001,Cross,93,13,97.0,44.0,M,M1,15,F1,7,"(15, 7)",93,F,"('M', 'F')",809,31.25699921617557,0.25,0.031992834407549194,0.6013071895424836,0.2944333413166776
1136,2074,4,Opponent4,Opponent4_D2,Opponent4_D5,1H,938.02186,Head pass,24,58,23.0,10.0,D,D2,1,D5,4,"(1, 4)",46,D,"('D', 'D')",1795,48.010415536631214,1.0,0.02082881368183567,0.29411764705882354,0.43831548691355304
1137,2081,4,Opponent4,Opponent4_D3,Opponent4_D4,1H,966.918028,Simple pass,43,96,56.0,97.0,D,D3,2,D4,3,"(2, 3)",113,D,"('D', 'D')",1795,13.038404810405298,1.0,0.07669649888473704,0.7320261437908496,0.6029075475585288
1138,2082,4,Opponent4,Opponent4_D4,Opponent4_M2,1H,967.848483,Simple pass,56,97,54.0,90.0,D,D4,3,M2,16,"(3, 16)",84,M,"('D', 'M')",2526,7.280109889280518,0.75,0.13736056394868904,0.5424836601307189,0.47661474135980264
1139,2083,4,Opponent4,Opponent4_M3,Opponent4_F1,1H,974.771351,Simple pass,58,71,67.0,97.0,M,M3,17,F1,7,"(17, 7)",59,F,"('M', 'F')",809,27.51363298439521,0.25,0.0363456182092407,0.3790849673202614,0.2218101951765007
1140,2084,4,Opponent4,Opponent4_F1,Opponent4_D4,1H,978.903548,Simple pass,67,97,65.0,97.0,F,F1,7,D4,3,"(7, 3)",25,D,"('F', 'D')",336,2.0,0.5,0.5,0.1568627450980392,0.3856209150326797
1141,2085,4,Opponent4,Opponent4_D4,Opponent4_M1,1H,981.085649,Simple pass,65,97,60.0,61.0,D,D4,3,M1,15,"(3, 15)",136,M,"('D', 'M')",2526,36.345563690772494,0.75,0.027513674254937545,0.8823529411764706,0.5532888718104694
1142,2086,4,Opponent4,Opponent4_M1,Opponent4_D1,1H,983.867863,Simple pass,60,61,68.0,33.0,M,M1,15,D1,0,"(15, 0)",125,D,"('M', 'D')",2499,29.120439557122072,0.25,0.03434014098717226,0.8104575163398693,0.3649325524423471
1143,2087,4,Opponent4,Opponent4_D5,Opponent4_M4,1H,990.453686,Cross,88,5,99.0,98.0,D,D5,4,M4,18,"(4, 18)",36,M,"('D', 'M')",2526,93.64827814754524,0.75,0.01067825292446354,0.22875816993464052,0.3298121409530347
1144,2088,4,Opponent4,Opponent4_D4,Opponent4_D5,1H,1029.668743,Head pass,68,83,54.0,48.0,D,D4,3,D5,4,"(3, 4)",37,D,"('D', 'D')",1795,37.69615364994153,1.0,0.02652790545386455,0.23529411764705882,0.4206073410336411
1145,2089,4,Opponent4,Opponent4_D5,Opponent4_M1,1H,1033.859983,High pass,54,48,85.0,95.0,D,D5,4,M1,15,"(4, 15)",58,M,"('D', 'M')",2526,56.302753041036986,0.75,0.0177611208331347,0.37254901960784315,0.38010338014699263
1146,2090,4,Opponent4,Opponent4_M1,Opponent4_D3,1H,1071.213573,Simple pass,35,57,29.0,64.0,M,M1,15,D3,2,"(15, 2)",113,D,"('M', 'D')",2499,9.219544457292887,0.25,0.10846522890932808,0.7320261437908496,0.36349712423339253
1147,2091,4,Opponent4,Opponent4_D3,Opponent4_D5,1H,1072.148423,Simple pass,29,64,23.0,11.0,D,D3,2,D5,4,"(2, 4)",44,D,"('D', 'D')",1795,53.33854141237835,1.0,0.018748169213489752,0.28104575163398693,0.4332646402824922
1148,2093,4,Opponent4,Opponent4_M1,Opponent4_M4,1H,1089.158799,Simple pass,60,18,71.0,19.0,M,M1,15,M4,18,"(15, 18)",128,M,"('M', 'M')",2615,11.045361017187261,1.0,0.09053574604251853,0.8300653594771242,0.6402003685065476
1149,2094,4,Opponent4,Opponent4_D2,Opponent4_F1,1H,1118.951425,High pass,39,31,72.0,42.0,D,D2,1,F1,7,"(1, 7)",65,F,"('D', 'F')",607,34.785054261852174,0.5,0.02874797872880345,0.41830065359477125,0.3156828774411915
1150,2095,4,Opponent4,Opponent4_F1,Opponent4_M2,1H,1120.654663,Simple pass,72,42,66.0,46.0,F,F1,7,M2,16,"(7, 16)",52,M,"('F', 'M')",680,7.211102550927978,0.75,0.1386750490563073,0.3333333333333333,0.4073361274632135
1151,2100,4,Opponent4,Opponent4_D4,Opponent4_G1,1H,1157.456128,Head pass,24,83,13.0,57.0,D,D4,3,G1,13,"(3, 13)",48,G,"('D', 'G')",383,28.231188426986208,0.5,0.03542181734879073,0.30718954248366015,0.2808704532774836
1152,2101,4,Opponent4,Opponent4_G1,Opponent4_D2,1H,1163.110435,Hand pass,13,57,23.0,63.0,G,G1,13,D2,1,"(13, 1)",74,D,"('G', 'D')",331,11.661903789690601,0.5,0.08574929257125441,0.477124183006536,0.35429115852593007
1153,2102,4,Opponent4,Opponent4_D2,Opponent4_D3,1H,1165.25742,Simple pass,23,63,29.0,79.0,D,D2,1,D3,2,"(1, 2)",74,D,"('D', 'D')",1795,17.08800749063506,1.0,0.058520573598065284,0.477124183006536,0.5118815855348671
1154,2103,4,Opponent4,Opponent4_D3,Opponent4_M1,1H,1169.281106,Simple pass,29,79,43.0,28.0,D,D3,2,M1,15,"(2, 15)",90,M,"('D', 'M')",2526,52.88667128870941,0.75,0.018908355841512122,0.5816993464052288,0.4502025674155803
1155,2124,4,Opponent4,Opponent4_D3,Opponent4_G1,1H,1356.276077,Simple pass,10,74,7.0,50.0,D,D3,2,G1,13,"(2, 13)",84,G,"('D', 'G')",383,24.186773244895647,0.5,0.041344911529736156,0.5424836601307189,0.36127619055348503
1156,2132,4,Opponent4,Opponent4_M1,Opponent4_D1,1H,1396.613616,Simple pass,52,66,45.0,49.0,M,M1,15,D1,0,"(15, 0)",125,D,"('M', 'D')",2499,18.384776310850235,0.25,0.05439282932204212,0.8104575163398693,0.37161678188730374
1157,2133,4,Opponent4,Opponent4_D1,Opponent4_D5,1H,1400.385396,Simple pass,69,39,92.0,16.0,D,D1,0,D5,4,"(0, 4)",52,D,"('D', 'D')",1795,32.526911934581186,1.0,0.030743773095067282,0.3333333333333333,0.45469236880946684
1158,2134,4,Opponent4,Opponent4_D1,Opponent4_M3,1H,1414.817015,Simple pass,68,15,68.0,27.0,D,D1,0,M3,17,"(0, 17)",146,M,"('D', 'M')",2526,12.0,0.75,0.08333333333333333,0.9477124183006536,0.593681917211329
1159,2135,4,Opponent4,Opponent4_M3,Opponent4_M2,1H,1417.281207,Simple pass,68,27,73.0,50.0,M,M3,17,M2,16,"(17, 16)",138,M,"('M', 'M')",2615,23.53720459187964,1.0,0.042485928866208736,0.8954248366013072,0.6459702551558386
1160,2136,4,Opponent4,Opponent4_M2,Opponent4_D2,1H,1418.112731,Simple pass,73,50,55.0,50.0,M,M2,16,D2,1,"(16, 1)",107,D,"('M', 'D')",2499,18.0,0.25,0.05555555555555555,0.6928104575163399,0.33278867102396514
1161,2137,4,Opponent4,Opponent4_D2,Opponent4_D3,1H,1420.342946,Simple pass,55,50,62.0,70.0,D,D2,1,D3,2,"(1, 2)",74,D,"('D', 'D')",1795,21.18962010041709,1.0,0.04719291781830087,0.477124183006536,0.5081057002749456
1162,2138,4,Opponent4,Opponent4_D3,Opponent4_D5,1H,1422.947697,High pass,62,70,82.0,9.0,D,D3,2,D5,4,"(2, 4)",44,D,"('D', 'D')",1795,64.19501538281614,1.0,0.015577533458581929,0.28104575163398693,0.4322077616975229
1163,2139,4,Opponent4,Opponent4_D5,Opponent4_M3,1H,1428.597977,Simple pass,82,9,70.0,44.0,D,D5,4,M3,17,"(4, 17)",53,M,"('D', 'M')",2526,37.0,0.75,0.02702702702702703,0.33986928104575165,0.3722987693575929
