,Unnamed: 0,MatchID,TeamID,OriginPlayerID,DestinationPlayerID,MatchPeriod,EventTime,EventSubType,EventOrigin_x,EventOrigin_y,EventDestination_x,EventDestination_y,Position,OriginPlayerIDFit,DestinationPlayerIDFit,PlayerIDFitPair,PassingBetweenPlayerCount,DestinationPosition,PositionFitPair,PassingBetweenPositionCount,dist,PositionFitPairScore,OneDevideDist,StdPassingBetweenPlayerCount,weight
3507,7688,13,Huskies,Huskies_D3,Huskies_G1,1H,1624.092407,Simple pass,25,73,7.0,43.0,D,3,16,"(16, 3)",120,G,"('D', 'G')",443,34.9857113690718,0.5,0.028583097523751475,0.6574585635359116,0.395347220353221
3508,7689,13,Huskies,Huskies_G1,Huskies_F1,1H,1626.260725,Launch,7,43,56.0,44.0,G,16,10,"(10, 16)",77,F,"('G', 'F')",133,49.01020301937138,0.125,0.020403914662519312,0.4198895027624309,0.18843113914165005
3509,7690,13,Huskies,Huskies_M6,Huskies_M1,1H,1631.646166,Simple pass,48,54,37.0,37.0,M,26,17,"(17, 26)",54,M,"('M', 'M')",1301,20.248456731316587,1.0,0.04938647983247948,0.292817679558011,0.4474013864634968
3510,7691,13,Huskies,Huskies_M1,Huskies_M3,1H,1632.376293,Simple pass,37,37,46.0,53.0,M,17,23,"(23, 17)",143,M,"('M', 'M')",1301,18.35755975068582,1.0,0.05447347107028433,0.7845303867403315,0.6130012859368719
3511,7692,13,Huskies,Huskies_M3,Huskies_M8,1H,1639.411008,Simple pass,63,67,68.0,89.0,M,23,28,"(28, 23)",11,M,"('M', 'M')",1301,22.561028345356956,1.0,0.04432422071779363,0.055248618784530384,0.366524279834108
3512,7693,13,Huskies,Huskies_M8,Huskies_D3,1H,1641.497256,Simple pass,68,89,39.0,78.0,M,28,3,"(3, 28)",9,D,"('M', 'D')",1668,31.016124838541646,0.25,0.03224129401095805,0.04419889502762431,0.10881339634619412
3513,7694,13,Huskies,Huskies_D3,Huskies_D2,1H,1643.623068,Simple pass,39,78,29.0,59.0,D,3,2,"(2, 3)",35,D,"('D', 'D')",1478,21.470910553583888,1.0,0.04657464328326223,0.1878453038674033,0.4114733157168885
3514,7695,13,Huskies,Huskies_D2,Huskies_D1,1H,1646.065927,Simple pass,29,59,35.0,31.0,D,2,0,"(0, 2)",62,D,"('D', 'D')",1478,28.635642126552707,1.0,0.03492151478847891,0.3370165745856354,0.45731269645803807
3515,7696,13,Huskies,Huskies_D1,Huskies_D3,1H,1649.509205,Simple pass,35,31,36.0,77.0,D,0,3,"(3, 0)",105,D,"('D', 'D')",1478,46.010868281309364,1.0,0.02173399540921557,0.574585635359116,0.5321065435894439
3516,7697,13,Huskies,Huskies_D3,Huskies_D2,1H,1652.587775,Simple pass,36,77,30.0,52.0,D,3,2,"(2, 3)",35,D,"('D', 'D')",1478,25.709920264364882,1.0,0.038895492079220696,0.1878453038674033,0.40891359864887467
3517,7698,13,Huskies,Huskies_D2,Huskies_D1,1H,1654.201232,Simple pass,30,52,30.0,32.0,D,2,0,"(0, 2)",62,D,"('D', 'D')",1478,20.0,1.0,0.05,0.3370165745856354,0.46233885819521175
3518,7699,13,Huskies,Huskies_D1,Huskies_M1,1H,1657.715423,Simple pass,30,32,53.0,32.0,D,0,17,"(17, 0)",92,M,"('D', 'M')",1520,23.0,0.75,0.043478260869565216,0.5027624309392266,0.4320802306029306
3519,7700,13,Huskies,Huskies_M1,Huskies_D1,1H,1659.102376,Simple pass,53,32,36.0,23.0,M,17,0,"(0, 17)",85,D,"('M', 'D')",1668,19.235384061671343,0.25,0.05198752449100364,0.46408839779005523,0.255358640760353
3520,7701,13,Huskies,Huskies_D1,Huskies_D2,1H,1662.7835699999996,Simple pass,36,23,28.0,41.0,D,0,2,"(2, 0)",59,D,"('D', 'D')",1478,19.697715603592208,1.0,0.05076730825668096,0.32044198895027626,0.4570697657356524
3521,7702,13,Huskies,Huskies_D2,Huskies_D3,1H,1665.0631119999996,Simple pass,28,41,31.0,74.0,D,2,3,"(3, 2)",49,D,"('D', 'D')",1478,33.13608305156178,1.0,0.030178582014172842,0.26519337016574585,0.4317906507266395
3522,7703,13,Huskies,Huskies_D3,Huskies_F1,1H,1668.920986,High pass,31,74,68.0,59.0,D,3,10,"(10, 3)",21,F,"('D', 'F')",999,39.92492955535426,0.5,0.025047007249281213,0.11049723756906077,0.21184808160611399
3523,7705,13,Huskies,Huskies_M5,Huskies_M8,1H,1699.904736,Simple pass,64,90,43.0,90.0,M,25,28,"(28, 25)",4,M,"('M', 'M')",1301,21.0,1.0,0.047619047619047616,0.016574585635359115,0.3547312110848022
3524,7724,13,Huskies,Huskies_D7,Huskies_M6,1H,1940.8357460000002,Simple pass,31,7,45.0,9.0,D,7,26,"(26, 7)",18,M,"('D', 'M')",1520,14.142135623730951,0.75,0.07071067811865475,0.09392265193370165,0.3048777766841188
3525,7725,13,Huskies,Huskies_M6,Huskies_F1,1H,1944.019809,Simple pass,45,9,78.0,4.0,M,26,10,"(10, 26)",40,F,"('M', 'F')",849,33.37663853655727,0.25,0.029961075885598987,0.2154696132596685,0.16514356304842248
3526,7726,13,Huskies,Huskies_M3,Huskies_F1,1H,1972.369482,Head pass,50,23,71.0,15.0,M,23,10,"(10, 23)",21,F,"('M', 'F')",849,22.47220505424423,0.25,0.04449941594899848,0.11049723756906077,0.13499888450601974
3527,7727,13,Huskies,Huskies_M6,Huskies_M1,1H,1977.3552359999999,Simple pass,67,2,69.0,18.0,M,26,17,"(17, 26)",54,M,"('M', 'M')",1301,16.1245154965971,1.0,0.062017367294604234,0.292817679558011,0.45161168228420506
3528,7732,13,Huskies,Huskies_M1,Huskies_M6,1H,2002.141199,Simple pass,69,7,67.0,3.0,M,17,26,"(26, 17)",77,M,"('M', 'M')",1301,4.47213595499958,1.0,0.22360679774997896,0.4198895027624309,0.5478321001708033
3529,7733,13,Huskies,Huskies_M6,Huskies_M1,1H,2004.458266,Simple pass,71,4,70.0,8.0,M,26,17,"(17, 26)",54,M,"('M', 'M')",1301,4.123105625617661,1.0,0.24253562503633297,0.292817679558011,0.5117844348647813
3530,7742,13,Huskies,Huskies_M6,Huskies_D7,1H,2118.006553,Simple pass,62,12,68.0,3.0,M,26,7,"(7, 26)",20,D,"('M', 'D')",1668,10.816653826391969,0.25,0.09245003270420485,0.10497237569060773,0.14914080279827086
3531,7746,13,Huskies,Huskies_G1,Huskies_F1,1H,2138.52825,Launch,10,44,62.0,52.0,G,16,10,"(10, 16)",77,F,"('G', 'F')",133,52.61178575186362,0.125,0.019007148031742638,0.4198895027624309,0.1879655502647245
3532,7767,13,Huskies,Huskies_M1,Huskies_M3,1H,2288.094652,Simple pass,31,83,33.0,82.0,M,17,23,"(23, 17)",143,M,"('M', 'M')",1301,2.23606797749979,1.0,0.4472135954999579,0.7845303867403315,0.743914660746763
3533,7768,13,Huskies,Huskies_M3,Huskies_M6,1H,2289.221559,Simple pass,33,82,29.0,52.0,M,23,26,"(26, 23)",44,M,"('M', 'M')",1301,30.265491900843113,1.0,0.03304093002275449,0.23756906077348067,0.423536663598745
3534,7769,13,Huskies,Huskies_M6,Huskies_D1,1H,2291.474332,Simple pass,29,52,27.0,22.0,M,26,0,"(0, 26)",16,D,"('M', 'D')",1668,30.066592756745816,0.25,0.033259505261886965,0.08287292817679558,0.12204414447956084
3535,7770,13,Huskies,Huskies_D1,Huskies_D7,1H,2293.581478,Simple pass,27,22,29.0,9.0,D,0,7,"(7, 0)",34,D,"('D', 'D')",1478,13.152946437965905,1.0,0.07602859212697055,0.18232044198895028,0.41944967803864025
3536,7771,13,Huskies,Huskies_D7,Huskies_D1,1H,2295.377981,Simple pass,29,9,28.0,25.0,D,7,0,"(0, 7)",18,D,"('D', 'D')",1478,16.0312195418814,1.0,0.06237828615518053,0.09392265193370165,0.3854336460296274
3537,7772,13,Huskies,Huskies_D1,Huskies_D3,1H,2298.930998,Simple pass,28,25,27.0,68.0,D,0,3,"(3, 0)",105,D,"('D', 'D')",1478,43.01162633521314,1.0,0.023249527748763855,0.574585635359116,0.5326117210359599
3538,7773,13,Huskies,Huskies_D3,Huskies_M3,1H,2301.537311,Simple pass,27,68,40.0,69.0,D,3,23,"(23, 3)",54,M,"('D', 'M')",1520,13.038404810405298,0.75,0.07669649888473704,0.292817679558011,0.3731713928142493
3539,7774,13,Huskies,Huskies_M3,Huskies_F1,1H,2304.309709,Simple pass,40,69,67.0,60.0,M,23,10,"(10, 23)",21,F,"('M', 'F')",849,28.460498941515414,0.25,0.03513641844631533,0.11049723756906077,0.13187788533845868
3540,7775,13,Huskies,Huskies_D2,Huskies_F1,1H,2307.551786,Simple pass,45,51,56.0,46.0,D,2,10,"(10, 2)",13,F,"('D', 'F')",999,12.083045973594572,0.5,0.0827605888602368,0.06629834254143646,0.21635297713389107
3541,7776,13,Huskies,Huskies_F1,Huskies_M1,1H,2309.689896,Simple pass,56,46,46.0,26.0,F,10,17,"(17, 10)",30,M,"('F', 'M')",699,22.360679774997898,0.75,0.044721359549995794,0.16022099447513813,0.31831411800837794
3542,7777,13,Huskies,Huskies_M1,Huskies_D7,1H,2311.835338,Simple pass,46,26,58.0,5.0,M,17,7,"(7, 17)",70,D,"('M', 'D')",1668,24.186773244895647,0.25,0.041344911529736156,0.3812154696132597,0.22418679371433195
3543,7778,13,Huskies,Huskies_D7,Huskies_M6,1H,2315.390099,Simple pass,67,19,76.0,16.0,D,7,26,"(26, 7)",18,M,"('D', 'M')",1520,9.486832980505138,0.75,0.10540925533894598,0.09392265193370165,0.3164439690908825
3544,7816,13,Huskies,Huskies_M6,Huskies_D7,1H,2591.382908,Simple pass,55,25,33.0,11.0,M,26,7,"(7, 26)",20,D,"('M', 'D')",1668,26.076809620810597,0.25,0.03834824944236852,0.10497237569060773,0.1311068750443254
3545,7817,13,Huskies,Huskies_D7,Huskies_F1,1H,2592.548367000001,High pass,33,11,66.0,11.0,D,7,10,"(10, 7)",36,F,"('D', 'F')",999,33.0,0.5,0.030303030303030304,0.19337016574585636,0.24122439868296222
3546,7818,13,Huskies,Huskies_D3,Huskies_D1,1H,2604.677066,Head pass,31,57,26.0,17.0,D,3,0,"(0, 3)",98,D,"('D', 'D')",1478,40.311288741492746,1.0,0.02480694691784169,0.5359116022099447,0.5202395163759288
3547,7819,13,Huskies,Huskies_D1,Huskies_F1,1H,2620.239869,High pass,38,7,74.0,2.0,D,0,10,"(10, 0)",23,F,"('D', 'F')",999,36.345563690772494,0.5,0.027513674254937545,0.12154696132596685,0.2163535451936348
3548,7825,13,Huskies,Huskies_M3,Huskies_M8,1H,2655.564482,Simple pass,76,92,67.0,96.0,M,23,28,"(28, 23)",11,M,"('M', 'M')",1301,9.848857801796104,1.0,0.10153461651336192,0.055248618784530384,0.3855944117659641
3549,7826,13,Huskies,Huskies_M8,Huskies_M8,1H,2656.043234,Simple pass,67,96,77.0,94.0,M,28,28,"(28, 28)",1,M,"('M', 'M')",1301,10.198039027185569,1.0,0.09805806756909202,0.0,0.36601935585636397
3550,7827,13,Huskies,Huskies_M1,Huskies_M8,1H,2677.592728,Simple pass,59,87,65.0,97.0,M,17,28,"(28, 17)",25,M,"('M', 'M')",1301,11.661903789690601,1.0,0.08574929257125441,0.13259668508287292,0.4061153258847091
3551,7828,13,Huskies,Huskies_M5,Huskies_M8,1H,2685.370048,Simple pass,66,77,68.0,95.0,M,25,28,"(28, 25)",4,M,"('M', 'M')",1301,18.110770276274835,1.0,0.05521576303742327,0.016574585635359115,0.3572634495575941
3552,7829,13,Huskies,Huskies_M8,Huskies_M5,1H,2686.829779,Simple pass,68,95,73.0,94.0,M,28,25,"(25, 28)",4,M,"('M', 'M')",1301,5.0990195135927845,1.0,0.19611613513818404,0.016574585635359115,0.4042302402578477
3553,7830,13,Huskies,Huskies_M5,Huskies_F1,1H,2687.833945,Simple pass,73,94,79.0,83.0,M,25,10,"(10, 25)",3,F,"('M', 'F')",849,12.529964086141668,0.25,0.07980868844676221,0.011049723756906077,0.1136194707345561
3554,7831,13,Huskies,Huskies_F1,Huskies_M6,1H,2688.546155,Simple pass,79,83,76.0,70.0,F,10,26,"(26, 10)",27,M,"('F', 'M')",699,13.341664064126334,0.75,0.07495316889958614,0.143646408839779,0.3228665259131217
3555,7832,13,Huskies,Huskies_G1,Huskies_D7,1H,2782.776661,Launch,11,69,68.0,10.0,G,16,7,"(7, 16)",18,D,"('G', 'D')",257,82.03657720797473,0.5,0.012189684577707985,0.09392265193370165,0.2020374455038032
3556,7833,13,Huskies,Huskies_M3,Huskies_M6,1H,2786.806042,Head pass,61,19,67.0,18.0,M,23,26,"(26, 23)",44,M,"('M', 'M')",1301,6.082762530298219,1.0,0.1643989873053573,0.23756906077348067,0.46732268269294597
3557,7834,13,Huskies,Huskies_M6,Huskies_D1,1H,2787.65815,Head pass,67,18,57.0,21.0,M,26,0,"(0, 26)",16,D,"('M', 'D')",1668,10.44030650891055,0.25,0.09578262852211514,0.08287292817679558,0.14288518556630359
3558,7835,13,Huskies,Huskies_D1,Huskies_M6,1H,2789.011298,Simple pass,57,21,68.0,6.0,D,0,26,"(26, 0)",21,M,"('D', 'M')",1520,18.601075237738275,0.75,0.053760333057047034,0.11049723756906077,0.30475252354203597
3559,7847,13,Huskies,Huskies_M8,Huskies_F1,1H,2827.706014,High pass,18,58,49.0,48.0,M,28,10,"(10, 28)",14,F,"('M', 'F')",849,32.57299494980466,0.25,0.03070027799227584,0.0718232044198895,0.11750782747072178
3560,7852,13,Huskies,Huskies_M5,Huskies_M6,1H,2849.407782,Simple pass,30,45,29.0,22.0,M,25,26,"(26, 25)",1,M,"('M', 'M')",1301,23.021728866442675,1.0,0.04343722427630694,0.0,0.3478124080921023
3561,7853,13,Huskies,Huskies_M6,Huskies_D7,1H,2850.749548,Simple pass,29,22,23.0,30.0,M,26,7,"(7, 26)",20,D,"('M', 'D')",1668,10.0,0.25,0.1,0.10497237569060773,0.1516574585635359
3562,7856,13,Huskies,Huskies_M5,Huskies_D2,2H,1.6936690000002272,Simple pass,50,48,31.0,59.0,M,25,2,"(2, 25)",2,D,"('M', 'D')",1668,21.95449840010015,0.25,0.04554875186742769,0.0055248618784530384,0.1003578712486269
3563,7857,13,Huskies,Huskies_D2,Huskies_F1,2H,3.421860999999808,High pass,31,59,74.0,17.0,D,2,10,"(10, 2)",13,F,"('D', 'F')",999,60.108235708594876,0.5,0.016636655330361162,0.06629834254143646,0.19431166595726587
3564,7858,13,Huskies,Huskies_M5,Huskies_D7,2H,16.52748100000008,Simple pass,75,16,73.0,10.0,M,25,7,"(7, 25)",4,D,"('M', 'D')",1668,6.324555320336759,0.25,0.15811388300841897,0.016574585635359115,0.14156282288125938
3565,7859,13,Huskies,Huskies_D7,Huskies_M5,2H,16.712935000000016,Simple pass,73,10,75.0,12.0,D,7,25,"(25, 7)",2,M,"('D', 'M')",1520,2.8284271247461903,0.75,0.35355339059327373,0.0055248618784530384,0.3696927508239089
3566,7860,13,Huskies,Huskies_M5,Huskies_D3,2H,20.751381000000038,Simple pass,64,21,47.0,54.0,M,25,3,"(3, 25)",3,D,"('M', 'D')",1668,37.12142238654117,0.25,0.026938622922018266,0.011049723756906077,0.09599611555964145
3567,7861,13,Huskies,Huskies_D3,Huskies_M8,2H,23.872975000000228,Simple pass,47,54,72.0,95.0,D,3,28,"(28, 3)",14,M,"('D', 'M')",1520,48.02082881417188,0.75,0.020824296970586242,0.0718232044198895,0.2808825004634919
3568,7862,13,Huskies,Huskies_M8,Huskies_D3,2H,27.779575999999906,Simple pass,72,95,52.0,93.0,M,28,3,"(3, 28)",9,D,"('M', 'D')",1668,20.09975124224178,0.25,0.04975185951049946,0.04419889502762431,0.11465025151270793
3569,7865,13,Huskies,Huskies_D1,Huskies_G1,2H,53.260318000000105,Simple pass,26,6,13.0,33.0,D,0,16,"(16, 0)",107,G,"('D', 'G')",443,29.966648127543394,0.5,0.033370432213299994,0.585635359116022,0.37300193044310737
3570,7866,13,Huskies,Huskies_G1,Huskies_F1,2H,56.17012199999999,Launch,13,33,70.0,33.0,G,16,10,"(10, 16)",77,F,"('G', 'F')",133,57.0,0.125,0.017543859649122806,0.4198895027624309,0.18747778747051788
3571,7878,13,Huskies,Huskies_F1,Huskies_M6,2H,151.3074409999999,Simple pass,57,31,53.0,16.0,F,10,26,"(26, 10)",27,M,"('F', 'M')",699,15.524174696260024,0.75,0.06441566264008308,0.143646408839779,0.3193540238266207
3572,7879,13,Huskies,Huskies_M6,Huskies_F1,2H,152.30201699999995,Simple pass,53,16,64.0,28.0,M,26,10,"(10, 26)",40,F,"('M', 'F')",849,16.278820596099706,0.25,0.06142951168339512,0.2154696132596685,0.17563304164768787
3573,7888,13,Huskies,Huskies_M5,Huskies_D7,2H,286.8333379999999,Simple pass,59,79,58.0,21.0,M,25,7,"(7, 25)",4,D,"('M', 'D')",1668,58.008620049092706,0.25,0.017238817250844786,0.016574585635359115,0.09460446762873463
3574,7889,13,Huskies,Huskies_D7,Huskies_F1,2H,292.3849340000002,High pass,58,21,87.0,62.0,D,7,10,"(10, 7)",36,F,"('D', 'F')",999,50.21951811795888,0.5,0.019912576573338177,0.19337016574585636,0.23776091410639816
3575,7890,13,Huskies,Huskies_M1,Huskies_M6,2H,302.3297100000001,Simple pass,69,79,66.0,54.0,M,17,26,"(26, 17)",77,M,"('M', 'M')",1301,25.179356624028344,1.0,0.03971507353947688,0.4198895027624309,0.48653485876730257
3576,7891,13,Huskies,Huskies_M6,Huskies_M5,2H,304.978028,Simple pass,66,54,75.0,71.0,M,26,25,"(25, 26)",1,M,"('M', 'M')",1301,19.235384061671343,1.0,0.05198752449100364,0.0,0.35066250816366784
3577,7903,13,Huskies,Huskies_M3,Huskies_M5,2H,357.1976789999998,Simple pass,26,55,47.0,49.0,M,23,25,"(25, 23)",3,M,"('M', 'M')",1301,21.840329667841555,1.0,0.04578685464956301,0.011049723756906077,0.352278859468823
3578,7912,13,Huskies,Huskies_M5,Huskies_F1,2H,475.544089,Simple pass,50,48,59.0,24.0,M,25,10,"(10, 25)",3,F,"('M', 'F')",849,25.632011235952593,0.25,0.03901371573204352,0.011049723756906077,0.10002114649631653
3579,7913,13,Huskies,Huskies_D2,Huskies_F1,2H,477.03992199999993,High pass,28,55,71.0,16.0,D,2,10,"(10, 2)",13,F,"('D', 'F')",999,58.05170109479997,0.5,0.017226024063738864,0.06629834254143646,0.1945081222017251
3580,7922,13,Huskies,Huskies_D3,Huskies_M1,2H,527.6906960000001,Simple pass,16,83,31.0,76.0,D,3,17,"(17, 3)",47,M,"('D', 'M')",1520,16.55294535724685,0.75,0.0604122093330177,0.2541436464088398,0.35485195191395247
3581,7923,13,Huskies,Huskies_M1,Huskies_M6,2H,528.9387240000002,Simple pass,31,76,30.0,63.0,M,17,26,"(26, 17)",77,M,"('M', 'M')",1301,13.038404810405298,1.0,0.07669649888473704,0.4198895027624309,0.49886200054905594
3582,7926,13,Huskies,Huskies_G1,Huskies_D3,2H,603.4599250000001,Hand pass,14,32,42.0,89.0,G,16,3,"(3, 16)",49,D,"('G', 'D')",257,63.50590523722971,0.5,0.01574656713048096,0.26519337016574585,0.26031331243207556
3583,7927,13,Huskies,Huskies_D3,Huskies_F1,2H,608.1304,High pass,42,89,76.0,49.0,D,3,10,"(10, 3)",21,F,"('D', 'F')",999,52.49761899362675,0.5,0.01904848294398648,0.11049723756906077,0.20984857350434907
3584,7951,13,Huskies,Huskies_D2,Huskies_M3,2H,698.3683729999997,Head pass,14,49,32.0,32.0,D,2,23,"(23, 2)",44,M,"('D', 'M')",1520,24.758836806279895,0.75,0.04038961958610097,0.23756906077348067,0.34265289345319383
3585,7952,13,Huskies,Huskies_M3,Huskies_D7,2H,700.2786569999997,Simple pass,32,32,18.0,9.0,M,23,7,"(7, 23)",44,D,"('M', 'D')",1668,26.92582403567252,0.25,0.037139067635410375,0.23756906077348067,0.17490270946963032
3586,7953,13,Huskies,Huskies_D7,Huskies_D1,2H,703.2735090000001,Simple pass,18,9,24.0,34.0,D,7,0,"(0, 7)",18,D,"('D', 'D')",1478,25.709920264364882,1.0,0.038895492079220696,0.09392265193370165,0.3776060480043074
3587,7961,13,Huskies,Huskies_M5,Huskies_D2,2H,841.0715039999999,Simple pass,49,51,34.0,53.0,M,25,2,"(2, 25)",2,D,"('M', 'D')",1668,15.132745950421556,0.25,0.06608186004550898,0.0055248618784530384,0.10720224064132067
3588,7962,13,Huskies,Huskies_D2,Huskies_F1,2H,843.2266650000001,High pass,34,53,74.0,26.0,D,2,10,"(10, 2)",13,F,"('D', 'F')",999,48.25971404805462,0.5,0.020721216851891204,0.06629834254143646,0.19567318646444254
3589,7981,13,Huskies,Huskies_G1,Huskies_D7,2H,1037.0818710000003,Hand pass,13,48,22.0,24.0,G,16,7,"(7, 16)",18,D,"('G', 'D')",257,25.632011235952593,0.5,0.03901371573204352,0.09392265193370165,0.21097878922191504
3590,7982,13,Huskies,Huskies_D7,Huskies_M1,2H,1042.4045230000004,Simple pass,36,22,40.0,37.0,D,7,17,"(17, 7)",49,M,"('D', 'M')",1520,15.524174696260024,0.75,0.06441566264008308,0.26519337016574585,0.359869677601943
3591,7983,13,Huskies,Huskies_M1,Huskies_M6,2H,1043.7573190000003,Simple pass,40,37,40.0,20.0,M,17,26,"(26, 17)",77,M,"('M', 'M')",1301,17.0,1.0,0.058823529411764705,0.4198895027624309,0.49290434405806516
3592,7984,13,Huskies,Huskies_M6,Huskies_D7,2H,1045.763892,Simple pass,40,20,28.0,20.0,M,26,7,"(7, 26)",20,D,"('M', 'D')",1668,12.0,0.25,0.08333333333333333,0.10497237569060773,0.14610190300798034
3593,7985,13,Huskies,Huskies_D7,Huskies_D2,2H,1047.581123,Simple pass,28,20,28.0,56.0,D,7,2,"(2, 7)",17,D,"('D', 'D')",1478,36.0,1.0,0.027777777777777776,0.08839779005524862,0.37205852261100875
3594,7986,13,Huskies,Huskies_D2,Huskies_D3,2H,1050.5602509999999,Simple pass,28,56,33.0,80.0,D,2,3,"(3, 2)",49,D,"('D', 'D')",1478,24.515301344262525,1.0,0.04079085082240021,0.26519337016574585,0.4353280736627153
3595,7987,13,Huskies,Huskies_D3,Huskies_D2,2H,1054.2706390000003,Simple pass,33,80,29.0,64.0,D,3,2,"(2, 3)",35,D,"('D', 'D')",1478,16.492422502470642,1.0,0.06063390625908324,0.1878453038674033,0.41615973670882883
3596,7988,13,Huskies,Huskies_D2,Huskies_M3,2H,1055.9305020000004,Simple pass,29,64,34.0,36.0,D,2,23,"(23, 2)",44,M,"('D', 'M')",1520,28.442925306655784,0.75,0.035158127696731496,0.23756906077348067,0.34090906282340405
3597,7989,13,Huskies,Huskies_M3,Huskies_D7,2H,1060.6336490000003,Simple pass,34,36,39.0,5.0,M,23,7,"(7, 23)",44,D,"('M', 'D')",1668,31.400636936215164,0.25,0.0318464877649241,0.23756906077348067,0.17313851617946824
3598,7990,13,Huskies,Huskies_D7,Huskies_F1,2H,1062.8732840000002,High pass,39,5,78.0,5.0,D,7,10,"(10, 7)",36,F,"('D', 'F')",999,39.0,0.5,0.02564102564102564,0.19337016574585636,0.23967039712896065
3599,7994,13,Huskies,Huskies_D3,Huskies_M8,2H,1117.3920420000004,Head pass,29,67,26.0,92.0,D,3,28,"(28, 3)",14,M,"('D', 'M')",1520,25.179356624028344,0.75,0.03971507353947688,0.0718232044198895,0.28717942598645546
3600,7995,13,Huskies,Huskies_M8,Huskies_D3,2H,1124.791612,Simple pass,13,99,31.0,94.0,M,28,3,"(3, 28)",9,D,"('M', 'D')",1668,18.681541692269406,0.25,0.05352877275721892,0.04419889502762431,0.11590922259494775
3601,8014,13,Huskies,Huskies_F1,Huskies_M10,2H,1186.1760160000003,Simple pass,48,44,34.0,34.0,F,10,18,"(18, 10)",2,M,"('F', 'M')",699,17.204650534085253,0.75,0.05812381937190964,0.0055248618784530384,0.2712162270834542
3602,8016,13,Huskies,Huskies_M3,Huskies_D2,2H,1274.9843419999995,Head pass,58,23,37.0,30.0,M,23,2,"(2, 23)",46,D,"('M', 'D')",1668,22.135943621178654,0.25,0.045175395145262566,0.24861878453038674,0.18126472655854975
3603,8036,13,Huskies,Huskies_D7,Huskies_M6,2H,1406.7860680000006,Head pass,19,10,43.0,20.0,D,7,26,"(26, 7)",18,M,"('D', 'M')",1520,26.0,0.75,0.038461538461538464,0.09392265193370165,0.29412806346508
3604,8043,13,Huskies,Huskies_M3,Huskies_M10,2H,1473.0713480000006,Simple pass,75,18,82.0,9.0,M,23,18,"(18, 23)",4,M,"('M', 'M')",1301,11.40175425099138,1.0,0.08770580193070293,0.016574585635359115,0.36809346252202063
3605,8044,13,Huskies,Huskies_M10,Huskies_D7,2H,1477.422074,Simple pass,82,9,66.0,10.0,M,18,7,"(7, 18)",9,D,"('M', 'D')",1668,16.0312195418814,0.25,0.06237828615518053,0.04419889502762431,0.11885906039426829
3606,8045,13,Huskies,Huskies_D7,Huskies_D1,2H,1479.1558640000005,Simple pass,66,10,57.0,35.0,D,7,0,"(0, 7)",18,D,"('D', 'D')",1478,26.570660511172846,1.0,0.03763549647474907,0.09392265193370165,0.37718604946948353
3607,8046,13,Huskies,Huskies_D1,Huskies_D3,2H,1483.0298990000001,Simple pass,57,35,63.0,94.0,D,0,3,"(3, 0)",105,D,"('D', 'D')",1478,59.30430001273095,1.0,0.01686218368289194,0.574585635359116,0.5304826063473359
3608,8047,13,Huskies,Huskies_D3,Huskies_M8,2H,1486.1240930000006,Simple pass,63,94,76.0,90.0,D,3,28,"(28, 3)",14,M,"('D', 'M')",1520,13.601470508735444,0.75,0.07352146220938077,0.0718232044198895,0.29844822220975675
3609,8048,13,Huskies,Huskies_M8,Huskies_M1,2H,1490.3120449999994,Simple pass,60,94,68.0,80.0,M,28,17,"(17, 28)",20,M,"('M', 'M')",1301,16.1245154965971,1.0,0.062017367294604234,0.10497237569060773,0.3889965809950706
3610,8049,13,Huskies,Huskies_M1,Huskies_M8,2H,1491.9697930000002,Simple pass,68,80,69.0,94.0,M,17,28,"(28, 17)",25,M,"('M', 'M')",1301,14.035668847618199,1.0,0.07124704998790965,0.13259668508287292,0.4012812450235942
3611,8050,13,Huskies,Huskies_M8,Huskies_D2,2H,1493.6961229999995,Simple pass,69,94,32.0,83.0,M,28,2,"(2, 28)",2,D,"('M', 'D')",1668,38.600518131237564,0.25,0.02590638800754199,0.0055248618784530384,0.093810416628665
3612,8051,13,Huskies,Huskies_D2,Huskies_D1,2H,1495.548823,Simple pass,32,83,33.0,42.0,D,2,0,"(0, 2)",62,D,"('D', 'D')",1478,41.012193308819754,1.0,0.024382992454708537,0.3370165745856354,0.4537998556801146
