,Unnamed: 0,Unnamed: 0.1,MatchID,TeamID,OriginPlayerID,DestinationPlayerID,MatchPeriod,EventTime,EventSubType,EventOrigin_x,EventOrigin_y,EventDestination_x,EventDestination_y,Position,OriginPlayerIDFit,DestinationPlayerIDFit,PlayerIDFitPair,PassingBetweenPlayerCount,DestinationPosition,PositionFitPair,PassingBetweenPositionCount,dist,PositionFitPairScore,OneDevideDist,StdPassingBetweenPlayerCount,weight,OutCount,InCount
1401,1401,3032,5,Huskies,Huskies_D3,Huskies_D2,1H,2375.7579309999996,Simple pass,29,27,21.0,15.0,D,3,2,"(2, 3)",35,D,"('D', 'D')",1478,14.422205101855955,1.0,0.06933752452815364,0.1878453038674033,0.40900300766315617,727,467
1402,1402,3033,5,Huskies,Huskies_D2,Huskies_D3,1H,2378.225667,Simple pass,21,15,32.0,7.0,D,2,3,"(3, 2)",49,D,"('D', 'D')",1478,13.601470508735444,1.0,0.07352146220938077,0.26519337016574585,0.43398821703240853,580,582
1403,1403,3034,5,Huskies,Huskies_D3,Huskies_D2,1H,2382.437442000001,Simple pass,32,7,20.0,7.0,D,3,2,"(2, 3)",35,D,"('D', 'D')",1478,12.0,1.0,0.08333333333333333,0.1878453038674033,0.40900300766315617,727,467
1404,1404,3040,5,Huskies,Huskies_D5,Huskies_D1,1H,2454.771197,Simple pass,23,79,16.0,86.0,D,5,0,"(0, 5)",36,D,"('D', 'D')",1478,9.899494936611664,1.0,0.10101525445522108,0.1933701657458564,0.4145499609064241,625,678
1405,1405,3042,5,Huskies,Huskies_F2,Huskies_D4,1H,2476.1825879999997,Simple pass,24,60,28.0,16.0,F,11,4,"(4, 11)",64,D,"('F', 'D')",655,44.181444068749045,0.5,0.022633936510629636,0.34806629834254144,0.29964145334086,859,615
1406,1406,3043,5,Huskies,Huskies_D4,Huskies_M6,1H,2476.90996,Simple pass,28,16,38.0,35.0,D,4,26,"(26, 4)",30,M,"('D', 'M')",1520,21.470910553583888,0.75,0.04657464328326223,0.16022099447513813,0.3265504779305107,569,537
1407,1407,3069,5,Huskies,Huskies_G1,Huskies_M6,1H,2587.5357329999997,High pass,11,47,55.0,4.0,G,16,26,"(26, 16)",10,M,"('G', 'M')",81,61.522353661088104,0.25,0.016254254600023273,0.04972375690607735,0.10692899414406982,473,537
1408,1408,3070,5,Huskies,Huskies_M6,Huskies_F2,1H,2591.883536,Head pass,55,4,65.0,20.0,M,26,11,"(11, 26)",52,F,"('M', 'F')",849,18.867962264113206,0.25,0.052999894000318,0.281767955801105,0.2026473381490271,508,927
1409,1409,3071,5,Huskies,Huskies_D1,Huskies_D5,1H,2613.585283,Simple pass,37,80,59.0,88.0,D,0,5,"(5, 0)",57,D,"('D', 'D')",1478,23.40939982143925,1.0,0.04271788288583805,0.3093922651933701,0.4522951700096882,851,581
1410,1410,3072,5,Huskies,Huskies_D5,Huskies_D1,1H,2615.499593,Simple pass,59,88,42.0,67.0,D,5,0,"(0, 5)",36,D,"('D', 'D')",1478,27.018512172212592,1.0,0.037011660509880265,0.1933701657458564,0.4145499609064241,625,678
1411,1411,3073,5,Huskies,Huskies_D1,Huskies_M1,1H,2617.480762,Simple pass,42,67,40.0,68.0,D,0,17,"(17, 0)",92,M,"('D', 'M')",1520,2.23606797749979,0.75,0.4472135954999579,0.5027624309392266,0.44089306920203775,851,1017
1412,1412,3074,5,Huskies,Huskies_M1,Huskies_M3,1H,2618.725429,Simple pass,40,68,41.0,67.0,M,17,23,"(23, 17)",143,M,"('M', 'M')",1301,1.4142135623730951,1.0,0.7071067811865475,0.7845303867403315,0.6227754432640488,1255,717
1413,1413,3075,5,Huskies,Huskies_D1,Huskies_F2,1H,2658.275291,Head pass,35,67,62.0,62.0,D,0,11,"(11, 0)",49,F,"('D', 'F')",999,27.459060435491967,0.5,0.03641785203646149,0.26519337016574585,0.27734955359193797,851,927
1414,1414,3076,5,Huskies,Huskies_M3,Huskies_D3,1H,2684.366143,Simple pass,56,49,53.0,39.0,M,23,3,"(3, 23)",56,D,"('M', 'D')",1668,10.44030650891055,0.25,0.09578262852211514,0.30386740331491713,0.2030083936968661,887,582
1415,1415,3077,5,Huskies,Huskies_D3,Huskies_M1,1H,2686.980378,Simple pass,53,39,62.0,40.0,D,3,17,"(17, 3)",47,M,"('D', 'M')",1520,9.055385138137416,0.75,0.11043152607484652,0.2541436464088398,0.35658206069012455,727,1017
1416,1416,3078,5,Huskies,Huskies_M1,Huskies_M3,1H,2689.950441,Simple pass,62,40,39.0,37.0,M,17,23,"(23, 17)",143,M,"('M', 'M')",1301,23.19482700948641,1.0,0.04311306135592269,0.7845303867403315,0.6227754432640488,1255,717
1417,1417,3079,5,Huskies,Huskies_M3,Huskies_D2,1H,2695.0583850000007,Simple pass,39,37,29.0,45.0,M,23,2,"(2, 23)",46,D,"('M', 'D')",1668,12.806248474865697,0.25,0.07808688094430304,0.24861878453038674,0.183600058671047,887,467
1418,1418,3080,5,Huskies,Huskies_D2,Huskies_D3,1H,2696.084723,Simple pass,29,45,39.0,22.0,D,2,3,"(3, 2)",49,D,"('D', 'D')",1478,25.079872407968914,1.0,0.039872611141445,0.26519337016574585,0.43398821703240853,580,582
1419,1419,3081,5,Huskies,Huskies_D3,Huskies_D4,1H,2698.71834,Simple pass,39,22,62.0,8.0,D,3,4,"(4, 3)",59,D,"('D', 'D')",1478,26.925824035672523,1.0,0.037139067635410375,0.32044198895027626,0.45969111716637123,727,615
1420,1420,3083,5,Huskies,Huskies_D4,Huskies_D3,1H,2709.732046,Simple pass,36,20,30.0,27.0,D,4,3,"(3, 4)",35,D,"('D', 'D')",1478,9.219544457292887,1.0,0.10846522890932808,0.1878453038674033,0.4134484504185936,569,582
1421,1421,3084,5,Huskies,Huskies_D3,Huskies_G1,1H,2710.931312,Simple pass,30,27,7.0,28.0,D,3,16,"(16, 3)",120,G,"('D', 'G')",443,23.021728866442675,0.5,0.04343722427630694,0.6574585635359116,0.3989407062980976,727,496
1422,1422,3085,5,Huskies,Huskies_G1,Huskies_F2,1H,2714.084352,Launch,7,28,68.0,16.0,G,16,11,"(11, 16)",22,F,"('G', 'F')",133,62.16912416947821,0.125,0.016085155024444558,0.1160220994475138,0.08906662929292102,473,927
1609,1609,3414,6,Huskies,Huskies_F2,Huskies_F1,1H,29.42074100000001,Simple pass,38,99,59.0,95.0,F,11,10,"(10, 11)",30,F,"('F', 'F')",299,21.37755832643195,1.0,0.0467780269724988,0.16022099447513813,0.41234549694303385,859,473
1610,1610,3419,6,Huskies,Huskies_M6,Huskies_M1,1H,66.773483,Head pass,25,5,37.0,14.0,M,26,17,"(17, 26)",54,M,"('M', 'M')",1301,15.0,1.0,0.06666666666666668,0.29281767955801097,0.45850252463041724,508,1017
1611,1611,3420,6,Huskies,Huskies_M1,Huskies_D4,1H,70.38550900000001,Simple pass,32,8,25.0,23.0,M,17,4,"(4, 17)",79,D,"('M', 'D')",1668,16.55294535724685,0.25,0.0604122093330177,0.4309392265193371,0.25123501799585946,1255,615
1612,1612,3426,6,Huskies,Huskies_M1,Huskies_M6,1H,107.32234,Simple pass,35,31,37.0,29.0,M,17,26,"(26, 17)",77,M,"('M', 'M')",1301,2.8284271247461903,1.0,0.3535533905932737,0.4198895027624309,0.5000839428745133,1255,537
1613,1613,3427,6,Huskies,Huskies_M6,Huskies_D4,1H,108.07894,Simple pass,37,29,30.0,9.0,M,26,4,"(4, 26)",50,D,"('M', 'D')",1668,21.18962010041709,0.25,0.047192917818300865,0.2707182320441989,0.1963586363055155,508,615
1614,1614,3433,6,Huskies,Huskies_M6,Huskies_F1,1H,127.57554499999998,Launch,24,50,40.0,39.0,M,26,10,"(10, 26)",40,F,"('M', 'F')",849,19.416487838947603,0.25,0.05150262026246048,0.2154696132596685,0.1808447265615791,508,473
1615,1615,3438,6,Huskies,Huskies_D2,Huskies_D6,1H,216.344213,Simple pass,22,36,27.0,90.0,D,2,6,"(6, 2)",52,D,"('D', 'D')",1478,54.23098745182499,1.0,0.018439642112147228,0.281767955801105,0.43721408376066634,580,327
1616,1616,3439,6,Huskies,Huskies_D6,Huskies_F1,1H,218.55487900000003,High pass,27,90,88.0,98.0,D,6,10,"(10, 6)",28,F,"('D', 'F')",999,61.522353661088104,0.5,0.016254254600023273,0.14917127071823205,0.22702713626566373,322,473
1617,1617,3440,6,Huskies,Huskies_M1,Huskies_D5,1H,248.86357200000003,Simple pass,88,90,87.0,97.0,M,17,5,"(5, 17)",79,D,"('M', 'D')",1668,7.071067811865476,0.25,0.1414213562373095,0.4309392265193371,0.24667186626286847,1255,581
1618,1618,3441,6,Huskies,Huskies_D5,Huskies_M3,1H,249.89281700000004,Simple pass,87,97,69.0,92.0,D,5,23,"(23, 5)",69,M,"('D', 'M')",1520,18.681541692269406,0.75,0.05352877275721892,0.3756906077348066,0.3942251139897447,625,717
1619,1619,3442,6,Huskies,Huskies_M3,Huskies_M1,1H,254.604928,Simple pass,72,93,70.0,84.0,M,23,17,"(17, 23)",168,M,"('M', 'M')",1301,9.219544457292887,1.0,0.10846522890932808,0.9226519337016574,0.6635668458030811,887,1017
1620,1620,3443,6,Huskies,Huskies_M1,Huskies_F2,1H,255.64948000000004,Simple pass,70,84,70.0,72.0,M,17,11,"(11, 17)",182,F,"('M', 'F')",849,12.0,0.25,0.08333333333333333,1.0,0.44556275513321686,1255,927
1621,1621,3444,6,Huskies,Huskies_F2,Huskies_M6,1H,257.301663,Simple pass,70,72,75.0,73.0,F,11,26,"(26, 11)",58,M,"('F', 'M')",699,5.0990195135927845,0.75,0.19611613513818404,0.3149171270718232,0.37780206172985764,859,537
1622,1622,3445,6,Huskies,Huskies_M6,Huskies_D5,1H,259.51708699999995,Simple pass,75,73,81.0,99.0,M,26,5,"(5, 26)",71,D,"('M', 'D')",1668,26.683328128252672,0.25,0.03747658444979307,0.3867403314917127,0.23447556861848023,508,581
1623,1623,3446,6,Huskies,Huskies_D5,Huskies_F2,1H,319.770178,Simple pass,69,49,70.0,42.0,D,5,11,"(11, 5)",97,F,"('D', 'F')",999,7.071067811865476,0.5,0.1414213562373095,0.5303867403314917,0.36489541375579404,625,927
1624,1624,3447,6,Huskies,Huskies_F2,Huskies_D6,1H,321.387941,Simple pass,70,42,51.0,54.0,F,11,6,"(6, 11)",41,D,"('F', 'D')",655,22.47220505424423,0.5,0.044499415948998484,0.22099447513812154,0.255629038204635,859,327
1625,1625,3448,6,Huskies,Huskies_M6,Huskies_M3,1H,329.49925,Simple pass,81,10,67.0,8.0,M,26,23,"(23, 26)",28,M,"('M', 'M')",1301,14.142135623730953,1.0,0.07071067811865475,0.14917127071823205,0.4101011526747582,508,717
1626,1626,3449,6,Huskies,Huskies_M3,Huskies_M1,1H,331.8232040000001,Simple pass,67,8,67.0,40.0,M,23,17,"(17, 23)",168,M,"('M', 'M')",1301,32.0,1.0,0.03125,0.9226519337016574,0.6635668458030811,887,1017
1627,1627,3450,6,Huskies,Huskies_M1,Huskies_D6,1H,334.02880700000014,Simple pass,67,40,62.0,75.0,M,17,6,"(6, 17)",54,D,"('M', 'D')",1668,35.355339059327385,0.25,0.0282842712474619,0.29281767955801097,0.1998160702655804,1255,327
1628,1628,3451,6,Huskies,Huskies_D6,Huskies_M1,1H,337.95751,Simple pass,62,75,66.0,61.0,D,6,17,"(17, 6)",32,M,"('D', 'M')",1520,14.560219778561034,0.75,0.06868028197434453,0.1712707182320442,0.33022698351134194,322,1017
1629,1629,3452,6,Huskies,Huskies_M1,Huskies_F2,1H,339.857748,Simple pass,66,61,76.0,61.0,M,17,11,"(11, 17)",182,F,"('M', 'F')",849,10.0,0.25,0.1,1.0,0.44556275513321686,1255,927
1630,1630,3453,6,Huskies,Huskies_F2,Huskies_M2,1H,340.54263199999997,Simple pass,76,61,77.0,42.0,F,11,22,"(22, 11)",8,M,"('F', 'M')",699,19.02629759044045,0.75,0.052558833122763673,0.03867403314917127,0.2960622246788207,859,69
1631,1631,3454,6,Huskies,Huskies_M2,Huskies_M3,1H,342.8616370000001,Simple pass,79,37,72.0,25.0,M,22,23,"(23, 22)",12,M,"('M', 'M')",1301,13.892443989449804,1.0,0.07198157507486945,0.06077348066298342,0.3826670141224579,76,717
1632,1632,3455,6,Huskies,Huskies_D4,Huskies_F1,1H,348.95428100000015,Cross,89,7,93.0,56.0,D,4,10,"(10, 4)",25,F,"('D', 'F')",999,49.16299421312742,0.5,0.02034050236372669,0.13259668508287292,0.22755191213119022,569,473
1633,1633,3457,6,Huskies,Huskies_M1,Huskies_D5,1H,401.48708,Simple pass,70,89,61.0,98.0,M,17,5,"(5, 17)",79,D,"('M', 'D')",1668,12.727922061357855,0.25,0.07856742013183861,0.4309392265193371,0.24667186626286847,1255,581
1634,1634,3458,6,Huskies,Huskies_D5,Huskies_D6,1H,402.471909,Simple pass,61,98,38.0,88.0,D,5,6,"(6, 5)",12,D,"('D', 'D')",1478,25.079872407968914,1.0,0.039872611141445,0.06077348066298342,0.3682413432920763,625,327
1635,1635,3459,6,Huskies,Huskies_D6,Huskies_D2,1H,404.67966,Simple pass,38,88,33.0,44.0,D,6,2,"(2, 6)",34,D,"('D', 'D')",1478,44.28317965096907,1.0,0.022581937608857242,0.18232044198895028,0.4077054182476535,322,467
1636,1636,3460,6,Huskies,Huskies_D2,Huskies_D4,1H,406.728481,Simple pass,33,44,46.0,8.0,D,2,4,"(4, 2)",39,D,"('D', 'D')",1478,38.275318418009284,1.0,0.026126497213658208,0.20994475138121546,0.41698875459717955,580,615
1637,1637,3461,6,Huskies,Huskies_D4,Huskies_M3,1H,409.315646,Simple pass,46,8,44.0,23.0,D,4,23,"(23, 4)",63,M,"('D', 'M')",1520,15.132745950421555,0.75,0.06608186004550898,0.3425414364640884,0.38599674411561935,569,717
1638,1638,3462,6,Huskies,Huskies_M3,Huskies_D4,1H,411.61755000000005,Simple pass,44,23,43.0,3.0,M,23,4,"(4, 23)",88,D,"('M', 'D')",1668,20.02498439450079,0.25,0.04993761694389223,0.4806629834254144,0.26096623684127224,887,615
1639,1639,3463,6,Huskies,Huskies_D4,Huskies_M2,1H,412.286517,Simple pass,43,3,61.0,25.0,D,4,22,"(22, 4)",9,M,"('D', 'M')",1520,28.42534080710379,0.75,0.03517987723651459,0.044198895027624314,0.28551261216837687,569,69
1640,1640,3464,6,Huskies,Huskies_M2,Huskies_M3,1H,413.763391,Simple pass,61,25,45.0,24.0,M,22,23,"(23, 22)",12,M,"('M', 'M')",1301,16.031219541881402,1.0,0.062378286155180526,0.06077348066298342,0.3826670141224579,76,717
1641,1641,3465,6,Huskies,Huskies_M3,Huskies_D5,1H,415.70625900000016,High pass,45,24,66.0,98.0,M,23,5,"(5, 23)",67,D,"('M', 'D')",1668,76.92203845452875,0.25,0.013000175503553956,0.36464088397790057,0.23083114954840142,887,581
1642,1642,3466,6,Huskies,Huskies_D5,Huskies_M1,1H,420.13764199999997,Simple pass,66,98,72.0,79.0,D,5,17,"(17, 5)",75,M,"('D', 'M')",1520,19.924858845171283,0.75,0.05018856132284956,0.4088397790055249,0.41110966336117066,625,1017
1643,1643,3467,6,Huskies,Huskies_M1,Huskies_F2,1H,423.489422,Simple pass,72,79,75.0,63.0,M,17,11,"(11, 17)",182,F,"('M', 'F')",849,16.278820596099706,0.25,0.061429511683395124,1.0,0.44556275513321686,1255,927
1644,1644,3468,6,Huskies,Huskies_F2,Huskies_D5,1H,424.313864,Simple pass,75,63,91.0,95.0,F,11,5,"(5, 11)",84,D,"('F', 'D')",655,35.77708763999664,0.5,0.02795084971874737,0.4585635359116022,0.3380788675174041,859,581
1645,1645,3469,6,Huskies,Huskies_D2,Huskies_G1,1H,447.303012,Simple pass,17,84,7.0,53.0,D,2,16,"(16, 2)",62,G,"('D', 'G')",443,32.57299494980466,0.5,0.030700277992275836,0.3370165745856354,0.29224914616621034,580,496
1646,1646,3470,6,Huskies,Huskies_M6,Huskies_M2,1H,458.17338400000006,Simple pass,75,50,75.0,38.0,M,26,22,"(22, 26)",4,M,"('M', 'M')",1301,12.0,1.0,0.08333333333333333,0.016574585635359115,0.3752534977815803,508,69
1647,1647,3471,6,Huskies,Huskies_M2,Huskies_D4,1H,459.003291,Simple pass,75,38,90.0,13.0,M,22,4,"(4, 22)",12,D,"('M', 'D')",1668,29.154759474226502,0.25,0.03429971702850177,0.06077348066298342,0.13020246539826186,76,615
1648,1648,3481,6,Huskies,Huskies_D2,Huskies_D6,1H,522.654827,Simple pass,29,23,29.0,79.0,D,2,6,"(6, 2)",52,D,"('D', 'D')",1478,56.0,1.0,0.017857142857142856,0.281767955801105,0.43721408376066634,580,327
1649,1649,3482,6,Huskies,Huskies_D6,Huskies_M3,1H,527.353658,Simple pass,29,79,32.0,53.0,D,6,23,"(23, 6)",30,M,"('D', 'M')",1520,26.1725046566048,0.75,0.038208035995043514,0.16022099447513813,0.32390577697330447,322,717
1650,1650,3483,6,Huskies,Huskies_M3,Huskies_M1,1H,529.81348,Simple pass,32,53,36.0,76.0,M,23,17,"(17, 23)",168,M,"('M', 'M')",1301,23.3452350598575,1.0,0.042835293687811936,0.9226519337016574,0.6635668458030811,887,1017
1651,1651,3484,6,Huskies,Huskies_M1,Huskies_D6,1H,531.111479,Simple pass,36,76,27.0,77.0,M,17,6,"(6, 17)",54,D,"('M', 'D')",1668,9.055385138137416,0.25,0.11043152607484652,0.29281767955801097,0.1998160702655804,1255,327
1652,1652,3485,6,Huskies,Huskies_D6,Huskies_M3,1H,533.531571,Simple pass,27,77,30.0,53.0,D,6,23,"(23, 6)",30,M,"('D', 'M')",1520,24.186773244895647,0.75,0.04134491152973616,0.16022099447513813,0.32390577697330447,322,717
1653,1653,3486,6,Huskies,Huskies_M1,Huskies_M6,1H,554.370403,Simple pass,68,10,72.0,20.0,M,17,26,"(26, 17)",77,M,"('M', 'M')",1301,10.77032961426901,1.0,0.09284766908852593,0.4198895027624309,0.5000839428745133,1255,537
1654,1654,3487,6,Huskies,Huskies_M6,Huskies_D4,1H,558.097657,Simple pass,77,14,71.0,5.0,M,26,4,"(4, 26)",50,D,"('M', 'D')",1668,10.816653826391967,0.25,0.09245003270420483,0.2707182320441989,0.1963586363055155,508,615
1655,1655,3488,6,Huskies,Huskies_D4,Huskies_M2,1H,559.746629,Simple pass,71,5,68.0,18.0,D,4,22,"(22, 4)",9,M,"('D', 'M')",1520,13.341664064126336,0.75,0.07495316889958614,0.044198895027624314,0.28551261216837687,569,69
1656,1656,3489,6,Huskies,Huskies_M2,Huskies_M6,1H,561.371392,Simple pass,68,18,74.0,16.0,M,22,26,"(26, 22)",8,M,"('M', 'M')",1301,6.324555320336759,1.0,0.15811388300841894,0.03867403314917127,0.3794483240071993,76,537
1657,1657,3490,6,Huskies,Huskies_M6,Huskies_M1,1H,562.270336,Simple pass,74,16,67.0,32.0,M,26,17,"(17, 26)",54,M,"('M', 'M')",1301,17.464249196572982,1.0,0.057259833431386825,0.29281767955801097,0.45850252463041724,508,1017
1658,1658,3491,6,Huskies,Huskies_M1,Huskies_F1,1H,564.518595,Simple pass,67,32,78.0,44.0,M,17,10,"(10, 17)",34,F,"('M', 'F')",849,16.278820596099706,0.25,0.061429511683395124,0.18232044198895028,0.16804157467646463,1255,473
1659,1659,3495,6,Huskies,Huskies_F2,Huskies_F1,1H,634.835815,Simple pass,71,87,74.0,87.0,F,11,10,"(10, 11)",30,F,"('F', 'F')",299,3.0,1.0,0.3333333333333333,0.16022099447513813,0.41234549694303385,859,473
1660,1660,3496,6,Huskies,Huskies_M2,Huskies_D6,1H,725.183432,Head pass,75,71,90.0,51.0,M,22,6,"(6, 22)",1,D,"('M', 'D')",1668,25.0,0.25,0.04,0.0,0.09666666666666666,76,327
1661,1661,3497,6,Huskies,Huskies_D6,Huskies_F1,1H,728.2986589999997,Head pass,90,51,87.0,63.0,D,6,10,"(10, 6)",28,F,"('D', 'F')",999,12.369316876852979,0.5,0.08084520834544433,0.14917127071823205,0.22702713626566373,322,473
1662,1662,3498,6,Huskies,Huskies_F1,Huskies_D2,1H,729.6973389999997,Simple pass,87,63,86.0,46.0,F,10,2,"(2, 10)",4,D,"('F', 'D')",655,17.029386365926403,0.5,0.05872202195147035,0.016574585635359115,0.19272669120504146,238,467
1663,1663,3499,6,Huskies,Huskies_M1,Huskies_F2,1H,757.89102,Simple pass,29,60,42.0,72.0,M,17,11,"(11, 17)",182,F,"('M', 'F')",849,17.691806012954128,0.25,0.05652334189442215,1.0,0.44556275513321686,1255,927
1664,1664,3501,6,Huskies,Huskies_M2,Huskies_M1,1H,769.976762,Simple pass,43,58,38.0,68.0,M,22,17,"(17, 22)",6,M,"('M', 'M')",1301,11.180339887498945,1.0,0.08944271909999159,0.027624309392265192,0.3634664298424897,76,1017
1665,1665,3502,6,Huskies,Huskies_M1,Huskies_D2,1H,770.905467,Simple pass,38,68,35.0,24.0,M,17,2,"(2, 17)",63,D,"('M', 'D')",1668,44.10215414239989,0.25,0.02267462937912591,0.3425414364640884,0.21555656720076968,1255,467
1666,1666,3503,6,Huskies,Huskies_D2,Huskies_M3,1H,776.624589,Simple pass,35,24,32.0,53.0,D,2,23,"(23, 2)",44,M,"('D', 'M')",1520,29.154759474226502,0.75,0.03429971702850177,0.2375690607734807,0.34960067272733436,580,717
1667,1667,3504,6,Huskies,Huskies_M3,Huskies_M1,1H,778.9049679999997,Simple pass,32,53,46.0,52.0,M,23,17,"(17, 23)",168,M,"('M', 'M')",1301,14.035668847618199,1.0,0.07124704998790965,0.9226519337016574,0.6635668458030811,887,1017
1668,1668,3505,6,Huskies,Huskies_M1,Huskies_M3,1H,779.5752500000001,Simple pass,46,52,38.0,58.0,M,17,23,"(23, 17)",143,M,"('M', 'M')",1301,10.0,1.0,0.1,0.7845303867403315,0.6227754432640488,1255,717
1669,1669,3507,6,Huskies,Huskies_D4,Huskies_D2,1H,825.1539909999997,Simple pass,45,6,30.0,27.0,D,4,2,"(2, 4)",30,D,"('D', 'D')",1478,25.806975801127876,1.0,0.03874921291460643,0.16022099447513813,0.4094692368384072,569,467
1670,1670,3508,6,Huskies,Huskies_D2,Huskies_D6,1H,827.2987029999997,Simple pass,30,27,29.0,82.0,D,2,6,"(6, 2)",52,D,"('D', 'D')",1478,55.009090157900275,1.0,0.01817881366751496,0.281767955801105,0.43721408376066634,580,327
1671,1671,3509,6,Huskies,Huskies_D6,Huskies_G1,1H,831.6061500000003,Simple pass,29,82,9.0,34.0,D,6,16,"(16, 6)",43,G,"('D', 'G')",443,52.0,0.5,0.019230769230769232,0.2320441988950276,0.25651979798331576,322,496
1672,1672,3510,6,Huskies,Huskies_G1,Huskies_M3,1H,837.2276360000003,Simple pass,9,34,30.0,49.0,G,16,23,"(23, 16)",19,M,"('G', 'M')",81,25.806975801127876,0.25,0.03874921291460643,0.09944751381215468,0.13051924786578684,473,717
1673,1673,3511,6,Huskies,Huskies_M3,Huskies_D2,1H,843.3368220000001,Simple pass,30,49,36.0,20.0,M,23,2,"(2, 23)",46,D,"('M', 'D')",1668,29.614185789921688,0.25,0.03376760067265872,0.24861878453038674,0.183600058671047,887,467
1674,1674,3512,6,Huskies,Huskies_D2,Huskies_D6,1H,847.861062,Simple pass,36,20,34.0,82.0,D,2,6,"(6, 2)",52,D,"('D', 'D')",1478,62.03224967708329,1.0,0.016120647005479025,0.281767955801105,0.43721408376066634,580,327
1675,1675,3513,6,Huskies,Huskies_D6,Huskies_D5,1H,850.6652180000003,Simple pass,34,82,32.0,97.0,D,6,5,"(5, 6)",8,D,"('D', 'D')",1478,15.132745950421555,1.0,0.06608186004550898,0.03867403314917127,0.3664646840072716,322,581
1676,1676,3514,6,Huskies,Huskies_D5,Huskies_D6,1H,855.4270260000003,Simple pass,32,97,25.0,95.0,D,5,6,"(6, 5)",12,D,"('D', 'D')",1478,7.280109889280517,1.0,0.13736056394868906,0.06077348066298342,0.3682413432920763,625,327
1677,1677,3515,6,Huskies,Huskies_D6,Huskies_F2,1H,856.2610460000003,High pass,25,95,67.0,89.0,D,6,11,"(11, 6)",28,F,"('D', 'F')",999,42.42640687119285,0.5,0.023570226039551584,0.14917127071823205,0.253511130819944,322,927
1678,1678,3517,6,Huskies,Huskies_M3,Huskies_M1,1H,868.3559339999997,Head pass,52,51,56.0,72.0,M,23,17,"(17, 23)",168,M,"('M', 'M')",1301,21.37755832643195,1.0,0.0467780269724988,0.9226519337016574,0.6635668458030811,887,1017
1679,1679,3518,6,Huskies,Huskies_M1,Huskies_F2,1H,872.7317009999997,Simple pass,56,72,65.0,74.0,M,17,11,"(11, 17)",182,F,"('M', 'F')",849,9.219544457292887,0.25,0.10846522890932808,1.0,0.44556275513321686,1255,927
1680,1680,3519,6,Huskies,Huskies_F2,Huskies_M2,1H,873.15489,Simple pass,65,74,68.0,64.0,F,11,22,"(22, 11)",8,M,"('F', 'M')",699,10.44030650891055,0.75,0.09578262852211514,0.03867403314917127,0.2960622246788207,859,69
1681,1681,3520,6,Huskies,Huskies_M2,Huskies_D5,1H,873.8087390000003,Smart pass,68,64,98.0,95.0,M,22,5,"(5, 22)",3,D,"('M', 'D')",1668,43.139309220245984,0.25,0.023180714250535184,0.011049723756906077,0.095145268012793,76,581
1682,1682,3524,6,Huskies,Huskies_D2,Huskies_D5,1H,931.188922,Simple pass,24,74,34.0,96.0,D,2,5,"(5, 2)",47,D,"('D', 'D')",1478,24.166091947189145,1.0,0.0413802944301184,0.2541436464088398,0.4322164201540749,580,581
1683,1683,3525,6,Huskies,Huskies_D5,Huskies_F2,1H,934.939763,Simple pass,34,96,34.0,86.0,D,5,11,"(11, 5)",97,F,"('D', 'F')",999,10.0,0.5,0.1,0.5303867403314917,0.36489541375579404,625,927
1684,1684,3526,6,Huskies,Huskies_F2,Huskies_F2,1H,935.221026,Simple pass,34,86,38.0,86.0,F,11,11,"(11, 11)",5,F,"('F', 'F')",299,4.0,1.0,0.25,0.022099447513812157,0.40184224309302347,859,927
1685,1685,3527,6,Huskies,Huskies_F2,Huskies_M1,1H,935.604318,Simple pass,38,86,37.0,64.0,F,11,17,"(17, 11)",117,M,"('F', 'M')",699,22.02271554554524,0.75,0.04540766091864999,0.6408839779005525,0.4924720117516282,859,1017
1686,1686,3528,6,Huskies,Huskies_M1,Huskies_D4,1H,938.0030130000001,Simple pass,37,64,31.0,24.0,M,17,4,"(4, 17)",79,D,"('M', 'D')",1668,40.44749683231337,0.25,0.02472340882170744,0.4309392265193371,0.25123501799585946,1255,615
1687,1687,3529,6,Huskies,Huskies_D4,Huskies_G1,1H,941.029406,Simple pass,31,24,7.0,43.0,D,4,16,"(16, 4)",25,G,"('D', 'G')",443,30.61045573002793,0.5,0.032668576019240066,0.13259668508287292,0.22585313207269475,569,496
1688,1688,3531,6,Huskies,Huskies_M3,Huskies_D6,1H,979.221307,Simple pass,35,36,33.0,93.0,M,23,6,"(6, 23)",28,D,"('M', 'D')",1668,57.0350769263968,0.25,0.017533070066522227,0.14917127071823205,0.14862325875267093,887,327
1689,1689,3532,6,Huskies,Huskies_D6,Huskies_F1,1H,984.4667619999999,High pass,33,93,95.0,89.0,D,6,10,"(10, 6)",28,F,"('D', 'F')",999,62.128898268036274,0.5,0.016095569499491258,0.14917127071823205,0.22702713626566373,322,473
